timestamp,t_seconds,arduino_raw_line,pressure_psig,voltage_V,current_A,latest_command,actuator_19_cmd,actuator_15_cmd,actuator_18_cmd,actuator_12_cmd
2026-05-22T15:44:37.613,40.1081,"37.50,8.18,0,0",8.18,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:37.821,40.3158,"37.70,6.18,0,0",6.18,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:38.029,40.5241,"37.90,6.36,0,0",6.36,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:38.237,40.7326,"38.10,6.00,0,0",6.0,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:38.445,40.9405,"38.30,5.82,0,0",5.82,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:38.652,41.1483,"38.50,5.64,0,0",5.64,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:38.861,41.3553,"38.70,6.55,0,0",6.55,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:39.069,41.5640,"38.90,6.18,0,0",6.18,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:39.276,41.7717,"39.10,5.27,0,0",5.27,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:39.484,41.9794,"39.40,5.27,0,0",5.27,0.0,0.0,ex 0 19,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:39.692,42.1873,"39.60,5.09,0,0",5.09,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:39.900,42.3950,"39.80,7.09,0,0",7.09,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:40.108,42.6033,"40.00,4.91,0,0",4.91,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:40.316,42.8109,"40.20,4.91,0,0",4.91,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:40.523,43.0188,"40.40,5.64,0,0",5.64,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:40.731,43.2259,"40.60,4.91,0,0",4.91,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:40.938,43.4336,"40.80,4.73,0,0",4.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:41.145,43.6406,"41.00,4.73,0,0",4.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:41.353,43.8483,"41.20,6.73,0,0",6.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:41.560,44.0554,"41.40,4.73,0,0",4.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:41.768,44.2625,"41.60,4.73,0,0",4.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:41.975,44.4704,"41.80,4.73,0,0",4.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
